result,open,high,low,close
0.0,1.07885,1.08144,1.07834,1.08118
0.0,1.08116,1.08204,1.0803,1.08096
0.0,1.08094,1.08122,1.0794,1.07986
1.0,1.0799,1.0801,1.07899,1.07916
1.0,1.07914,1.0816,1.07914,1.08156
1.0,1.08152,1.0831,1.08059,1.0827
1.0,1.08272,1.08416,1.08182,1.08404
1.0,1.08402,1.086,1.08395,1.08432
1.0,1.08434,1.08717,1.08386,1.08702
0.0,1.08693,1.0883,1.08624,1.0882
1.0,1.08823,1.08853,1.08716,1.08743
1.0,1.0874,1.08896,1.08613,1.08847
1.0,1.08845,1.08989,1.0879,1.0888
0.0,1.08882,1.08998,1.088,1.08884
1.0,1.08882,1.08896,1.08702,1.0871
0.0,1.08676,1.08778,1.08676,1.08728
0.0,1.0873,1.08734,1.08609,1.08634
1.0,1.08632,1.08658,1.08346,1.08419
1.0,1.08417,1.08633,1.08378,1.08485
0.0,1.08482,1.0858,1.08442,1.08546
0.0,1.08544,1.08603,1.08417,1.08446
1.0,1.08508,1.08512,1.0829,1.08334
0.0,1.08332,1.0836,1.08256,1.08348
1.0,1.08351,1.08417,1.08206,1.08288
0.0,1.08286,1.08556,1.08277,1.08525
1.0,1.08528,1.08536,1.08136,1.08271
0.0,1.08269,1.08305,1.08198,1.08296
0.0,1.08292,1.08344,1.0825,1.0828
1.0,1.08282,1.08316,1.08185,1.08266
0.0,1.08268,1.08528,1.0823,1.08426
0.0,1.08428,1.08442,1.08258,1.084
1.0,1.08397,1.0842,1.08137,1.08162
1.0,1.08164,1.08219,1.08119,1.08208
0.0,1.08195,1.08374,1.08195,1.08364
0.0,1.08366,1.08433,1.08311,1.08355
1.0,1.08357,1.08466,1.082,1.08242
1.0,1.08244,1.08356,1.08108,1.08251
1.0,1.08249,1.08603,1.08184,1.08482
1.0,1.0848,1.08575,1.0838,1.0856
1.0,1.08469,1.08596,1.08461,1.08546
0.0,1.08548,1.08611,1.08524,1.08562
1.0,1.08559,1.08624,1.08486,1.08517
0.0,1.08514,1.08767,1.08415,1.08736
1.0,1.08734,1.08785,1.08561,1.08606
0.0,1.08604,1.0865,1.08572,1.08611
1.0,1.08652,1.08667,1.08532,1.08605
1.0,1.08608,1.08674,1.08586,1.08663
1.0,1.0866,1.09033,1.08618,1.08982
1.0,1.08984,1.09262,1.08926,1.0902
0.0,1.09022,1.09269,1.08944,1.09117
1.0,1.0912,1.09176,1.09026,1.0908
1.0,1.09072,1.09124,1.08998,1.09076
0.0,1.09078,1.09171,1.0906,1.09115
0.0,1.09112,1.09169,1.0899,1.0906
0.0,1.09062,1.09102,1.08921,1.09054
1.0,1.09056,1.0908,1.08477,1.08501
1.0,1.08504,1.08748,1.08463,1.08706
0.0,1.08715,1.08784,1.08678,1.0877
1.0,1.08773,1.08832,1.08566,1.08574
1.0,1.08572,1.09062,1.0856,1.09006
1.0,1.09004,1.09146,1.08834,1.09122
0.0,1.09125,1.09349,1.09059,1.09304
0.0,1.09308,1.09342,1.09052,1.09084
0.0,1.09157,1.09186,1.09014,1.09052
1.0,1.0905,1.09068,1.08974,1.0899
0.0,1.08987,1.09028,1.0888,1.09002
0.0,1.08999,1.08999,1.08618,1.08698
0.0,1.08696,1.08876,1.08246,1.08362
