result,open,high,low,close
0.0,1.2077,1.2077,1.2077,1.2077
0.0,1.2112,1.2112,1.2112,1.2112
0.0,1.2075,1.2075,1.2075,1.2075
0.0,1.2166,1.2166,1.2166,1.2166
0.0,1.2166,1.2166,1.2166,1.2166
0.0,1.2225,1.2225,1.2225,1.2225
0.0,1.2254,1.2254,1.2254,1.2254
0.0,1.2216,1.2216,1.2216,1.2216
0.0,1.2208,1.2208,1.2208,1.2208
0.0,1.2294,1.2294,1.2294,1.2294
0.0,1.21615,1.21615,1.21615,1.21615
0.0,1.231,1.231,1.231,1.231
0.0,1.2323,1.2323,1.2323,1.2323
0.0,1.2404,1.2404,1.2404,1.2404
0.0,1.2435,1.2435,1.2435,1.2435
0.0,1.2378,1.2378,1.2378,1.2378
0.0,1.2406,1.2406,1.2406,1.2406
0.0,1.2404,1.2404,1.2404,1.2404
0.0,1.2393,1.2393,1.2393,1.2393
0.0,1.2453,1.2453,1.2453,1.2453
0.0,1.2451,1.2451,1.2451,1.2451
0.0,1.243,1.243,1.243,1.243
0.0,1.2445,1.2445,1.2445,1.2445
0.0,1.2486,1.2486,1.2486,1.2486
0.0,1.2553,1.2553,1.2553,1.2553
0.0,1.2578,1.2578,1.2578,1.2578
0.0,1.255,1.255,1.255,1.255
0.0,1.2593,1.2593,1.2593,1.2593
0.0,1.2585,1.2585,1.2585,1.2585
0.0,1.2657,1.2657,1.2657,1.2657
0.0,1.274,1.274,1.274,1.274
0.0,1.2639,1.2639,1.2639,1.2639
0.0,1.2768,1.2768,1.2768,1.2768
0.0,1.2841,1.2841,1.2841,1.2841
0.0,1.2832,1.2832,1.2832,1.2832
0.0,1.2745,1.2745,1.2745,1.2745
0.0,1.2765,1.2765,1.2765,1.2765
0.0,1.2653,1.2653,1.2653,1.2653
0.0,1.2567,1.2567,1.2567,1.2567
0.0,1.2373,1.2373,1.2373,1.2373
0.0,1.2401,1.2401,1.2401,1.2401
0.0,1.2382,1.2382,1.2382,1.2382
0.0,1.2352,1.2352,1.2352,1.2352
0.0,1.2578,1.2578,1.2578,1.2578
0.0,1.2631,1.2631,1.2631,1.2631
0.0,1.271,1.271,1.271,1.271
0.0,1.2588,1.2588,1.2588,1.2588
0.0,1.2583,1.2583,1.2583,1.2583
0.0,1.2472,1.2472,1.2472,1.2472
0.0,1.2639,1.2639,1.2639,1.2639
0.0,1.24895,1.24895,1.24895,1.24895
0.0,1.2414,1.2414,1.2414,1.2414
0.0,1.2475,1.2475,1.2475,1.2475
0.0,1.2479,1.2479,1.2479,1.2479
0.0,1.2427,1.2427,1.2427,1.2427
0.0,1.2533,1.2533,1.2533,1.2533
0.0,1.2531,1.2531,1.2531,1.2531
0.0,1.254,1.254,1.254,1.254
0.0,1.2702,1.2702,1.2702,1.2702
0.0,1.2701,1.2701,1.2701,1.2701
0.0,1.26275,1.26275,1.26275,1.26275
0.0,1.2684,1.2684,1.2684,1.2684
0.0,1.2699,1.2699,1.2699,1.2699
0.0,1.2826,1.2826,1.2826,1.2826
0.0,1.2804,1.2804,1.2804,1.2804
0.0,1.2742,1.2742,1.2742,1.2742
0.0,1.2751,1.2751,1.2751,1.2751
0.0,1.2771,1.2771,1.2771,1.2771
0.0,1.2837,1.2837,1.2837,1.2837
0.0,1.2663,1.2663,1.2663,1.2663
0.0,1.2708,1.2708,1.2708,1.2708
0.0,1.2527,1.2527,1.2527,1.2527
0.0,1.2507,1.2507,1.2507,1.2507
0.0,1.2555,1.2555,1.2555,1.2555
0.0,1.2685,1.2685,1.2685,1.2685
0.0,1.2494,1.2494,1.2494,1.2494
0.0,1.2433,1.2433,1.2433,1.2433
0.0,1.2494,1.2494,1.2494,1.2494
0.0,1.2485,1.2485,1.2485,1.2485
0.0,1.2444,1.2444,1.2444,1.2444
0.0,1.2217,1.2217,1.2217,1.2217
0.0,1.2198,1.2198,1.2198,1.2198
0.0,1.2192,1.2192,1.2192,1.2192
0.0,1.2375,1.2375,1.2375,1.2375
0.0,1.2384,1.2384,1.2384,1.2384
0.0,1.2408,1.2408,1.2408,1.2408
0.0,1.23135,1.23135,1.23135,1.23135
0.0,1.2243,1.2243,1.2243,1.2243
0.0,1.2337,1.2337,1.2337,1.2337
