result,open,high,low,close
1.0,1.5029,1.50752,1.50273,1.50699
1.0,1.50694,1.51091,1.50645,1.50975
1.0,1.50966,1.51799,1.50727,1.51488
1.0,1.51498,1.52202,1.51355,1.51794
1.0,1.51794,1.53438,1.51756,1.5288
1.0,1.52887,1.53012,1.52488,1.52892
0.0,1.52465,1.53348,1.52404,1.52881
0.0,1.52876,1.52988,1.52081,1.52285
0.0,1.52285,1.52416,1.51572,1.51812
1.0,1.51828,1.52724,1.51576,1.51784
0.0,1.51778,1.52578,1.51638,1.51864
1.0,1.5187,1.52216,1.51694,1.51782
1.0,1.51717,1.51954,1.51488,1.51737
1.0,1.51737,1.52153,1.51182,1.52076
0.0,1.5207,1.52778,1.51902,1.52265
1.0,1.52254,1.5232,1.51461,1.51952
0.0,1.5196,1.52518,1.51632,1.52058
1.0,1.52053,1.52198,1.5166,1.51996
0.0,1.51965,1.52193,1.51742,1.52112
1.0,1.52117,1.52128,1.51602,1.51847
0.0,1.51856,1.52327,1.51738,1.51971
0.0,1.51957,1.52091,1.51682,1.51954
0.0,1.51962,1.52244,1.51474,1.51482
1.0,1.51477,1.52235,1.50788,1.50894
